Transaction_ID,Date,Transaction_Type,Category,Item_Description,Amount_Raw,Tax_Amount,Total_Amount,Payment_Method,Payment_Status,Vendor_Supplier,Priority_Level
3160,2025-08-16,Expense,Refunds,K-Electric Bill,10899.2,1961.856,12861.056,EasyPaisa,Paid,Salaried Staff,Low
3161,2025-07-13,Expense,Electricity Bill,KE invoice,21370.49,3846.6882,25217.1782,EasyPaisa,Pending,Zong,Low
3162,2025-02-01,Expense,Stock Purchase,Inventory restock,27309.02,4915.6236,32224.6436,EasyPaisa,Paid,JazzCash,Low
3163,2025-03-01,Income,Services,Cleaning service charge,25856.2,4654.116,30510.316,Bank Transfer,Paid,Consulting Fee,Low
3164,2025-05-19,Income,Interest,Bank interest,22142.39,3985.6302,26128.0202,EasyPaisa,Pending,Retail Client,Low
3165,2025-07-09,Income,Interest,Bank interest,27136.89,4884.6402,32021.5302,Check,Paid,Customer Payment,Low
3166,2025-11-18,Expense,Rent,Shop rent March,65240.68,11743.3224,76984.0024,EasyPaisa,Paid,K-Electric,High
3167,2025-01-17,Expense,Stock Purchase,Raw materials,139717.46,25149.1428,164866.6028,Cash,Paid,Imtiaz Mall,Low
3168,2025-08-15,Expense,Electricity Bill,Power bill,16655.58,2998.0044000000003,19653.584400000003,EasyPaisa,Paid,JazzCash,Low
3169,2025-05-25,Income,Interest,Bank interest,40334.93,7260.2874,47595.2174,EasyPaisa,Paid,Customer Payment,Low
3170,2025-09-20,Income,Refunds,Web development fee,41234.81,7422.265799999999,48657.0758,Cash,Pending,Online Sale,Low
3171,2025-02-02,Income,Refunds,Customer refund,25448.9,4580.802,30029.702,EasyPaisa,Paid,Customer Payment,Low
3172,2025-12-26,Expense,Electricity Bill,K-Electric Bill,10891.77,1960.5186,12852.2886,Check,Paid,K-Electric,Low
3173,2025-05-11,Expense,Maintenance,AC repair,37469.28,6744.470399999999,44213.7504,Cash,Paid,SSGC,Low
3174,2025-11-17,Income,Services,Web development fee,35579.32,6404.277599999999,41983.5976,Cash,Pending,Consulting Fee,Low
3175,2025-02-21,Income,Sales,Product sale,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,Customer Payment,Low
3176,2025-02-01,Income,Services,Cleaning service charge,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Online Sale,Low
3177,2025-07-03,Expense,Electricity Bill,Power bill,6390.17,1150.2306,7540.4006,EasyPaisa,Pending,Imtiaz Mall,Low
3178,2025-09-25,Expense,Refunds,Staff salaries Feb,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,SSGC,Low
3179,2025-12-02,Income,Refunds,Return payment,24301.08,4374.1944,28675.2744,Check,Paid,Online Sale,Low
3180,2025-06-01,Income,Services,Cleaning service charge,30978.86,5576.1948,36555.0548,EasyPaisa,Pending,Online Sale,Low
3181,2025-01-14,Income,Sales,Consulting income,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Retail Client,Low
3182,2025-09-09,Income,Sales,Product sale,34086.86,6135.6348,40222.4948,Check,Paid,Consulting Fee,Low
3183,2025-05-09,Income,Sales,Product sale,34711.26,6248.026800000001,40959.2868,Bank Transfer,Paid,Customer Payment,Low
3184,2025-01-29,Income,Interest,Profit on savings,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Customer Payment,Low
3185,2025-09-10,Expense,Maintenance,AC repair,40041.02,7207.383599999999,47248.4036,Check,Paid,K-Electric,Low
3186,2025-11-09,Income,Sales,Service revenue,8438.76,1518.9768,9957.7368,EasyPaisa,Paid,Online Sale,Low
3187,2025-04-01,Expense,Stock Purchase,Inventory restock,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Salaried Staff,Low
3188,2025-10-18,Expense,Maintenance,AC repair,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Foodpanda,Low
3189,2025-12-30,Income,Refunds,Return payment,16501.28,2970.2303999999995,19471.5104,EasyPaisa,Paid,Customer Payment,Low
3190,2025-01-27,Expense,Stock Purchase,Inventory restock,144465.57,26003.8026,170469.3726,Cash,Paid,Careem,Low
3191,2025-06-03,Expense,Refunds,Wholesale purchase,70666.25,12719.925,83386.175,EasyPaisa,Paid,Shell,Low
3192,2025-08-26,Expense,Rent,Office rent payment,37895.09,6821.1162,44716.20619999999,Bank Transfer,Paid,K-Electric,High
3193,2025-03-31,Expense,Electricity Bill,KE invoice,16206.11,2917.0998,19123.2098,EasyPaisa,Paid,Metro Karachi,Low
3194,2025-06-19,Expense,Marketing,Billboard rent,12799.43,2303.8974,15103.3274,EasyPaisa,Paid,JazzCash,Low
3195,2025-12-14,Expense,Rent,Office rent payment,32208.09,5797.4562,38005.5462,EasyPaisa,Pending,Foodpanda,High
3196,2025-03-04,Income,Refunds,Customer refund,49767.08,8958.0744,58725.1544,Cash,Paid,Consulting Fee,Low
3197,2025-05-18,Income,Sales,Consulting income,38938.85,7008.993,45947.843,EasyPaisa,Paid,Retail Client,Low
3198,2025-06-03,Income,Sales,Product sale,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Consulting Fee,Low
3199,2025-08-15,Income,Refunds,Customer refund,15886.2,2859.516,18745.716,Cash,Paid,Customer Payment,Low
3200,2025-08-27,Income,Interest,Bank interest,27327.77,4918.9986,32246.7686,Check,Paid,Online Sale,Low
3201,2025-07-04,Expense,Marketing,Billboard rent,7155.6,1288.008,8443.608,Bank Transfer,Paid,Zong,Low
3202,2025-02-26,Expense,Stock Purchase,Wholesale purchase,135234.3,24342.173999999995,159576.474,Bank Transfer,Paid,JazzCash,Low
3203,2025-12-31,Income,Refunds,Customer refund,31383.55,5649.039,37032.589,Check,Paid,Retail Client,Low
3204,2025-04-16,Expense,Marketing,Facebook ads,37455.21,6741.9378,44197.1478,Bank Transfer,Paid,Imtiaz Mall,Low
3205,2025-05-18,Income,Services,Cleaning service charge,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Online Sale,Low
3206,2025-11-19,Expense,Rent,Warehouse rent,42284.27,7611.168599999999,49895.4386,Cash,Paid,Zong,High
3207,2025-03-30,Income,Sales,Product sale,15609.23,2809.6614,18418.8914,EasyPaisa,Paid,Online Sale,Low
3208,2025-10-15,Income,Interest,Profit on savings,40254.63,7245.833399999999,47500.46339999999,Bank Transfer,Paid,Retail Client,Low
3209,2025-01-09,Income,Services,Web development fee,38360.72,6904.9296,45265.6496,Bank Transfer,Paid,Customer Payment,Low
3211,2025-02-16,Expense,Salaries,Staff salaries Feb,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Metro Karachi,Low
3212,2025-06-21,Income,Interest,Bank interest,21144.57,3806.0226,24950.5926,Cash,Paid,Online Sale,Low
3213,2025-12-03,Expense,Stock Purchase,Wholesale purchase,63920.52,11505.6936,75426.21359999999,Bank Transfer,Paid,Daraz,Low
3214,2025-05-06,Expense,Refunds,Office rent payment,42814.33,7706.5794,50520.9094,EasyPaisa,Paid,Metro Karachi,Low
3215,2025-09-27,Expense,Marketing,Billboard rent,36900.66,6642.1188,43542.7788,Check,Paid,Salaried Staff,Low
3216,2025-12-04,Income,Refunds,Customer refund,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Consulting Fee,Low
3217,2025-08-04,Expense,Stock Purchase,Wholesale purchase,58013.07,10442.3526,68455.4226,Bank Transfer,Paid,Careem,Low
3218,2025-12-08,Expense,Electricity Bill,KE invoice,9375.78,1687.6404,11063.4204,Check,Paid,Foodpanda,Low
3219,2025-08-14,Income,Refunds,Customer refund,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Customer Payment,Low
3220,2025-02-20,Income,Refunds,Return payment,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,Consulting Fee,Low
3221,2025-03-24,Income,Interest,Profit on savings,34278.1,6170.057999999999,40448.158,Check,Pending,Online Sale,Low
3222,2025-11-06,Expense,Maintenance,AC repair,28281.88,5090.7384,33372.6184,Cash,Paid,Metro Karachi,Low
3224,2025-10-29,Expense,Electricity Bill,KE invoice,10675.84,1921.6512,12597.4912,Cash,Paid,Salaried Staff,Low
3225,2025-05-19,Income,Services,Cleaning service charge,38871.2,6996.815999999999,45868.016,Cash,Paid,Customer Payment,Low
3226,2025-08-24,Income,Sales,Product sale,32939.02,5929.0236,38868.0436,EasyPaisa,Paid,Online Sale,Low
3227,2025-01-15,Expense,Rent,Office rent payment,38350.81,6903.145799999999,45253.9558,Bank Transfer,Paid,Metro Karachi,High
3228,2025-06-05,Income,Services,Web development fee,40897.82,7361.607599999999,48259.4276,Cash,Pending,Customer Payment,Low
3229,2025-10-23,Expense,Rent,Warehouse rent,48621.73,8751.9114,57373.64140000001,Bank Transfer,Paid,Ali Traders,High
3230,2025-03-06,Income,Sales,Product sale,1457.72,262.3896,1720.1096,EasyPaisa,Paid,Consulting Fee,Low
3231,2025-09-01,Income,Refunds,Customer refund,29816.02,5366.8836,35182.9036,Bank Transfer,Paid,Online Sale,Low
3232,2025-03-10,Expense,Maintenance,AC repair,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Salaried Staff,Low
3233,2025-07-14,Income,Services,Web development fee,8044.12,1447.9416,9492.0616,Check,Pending,Retail Client,Low
3234,2025-05-23,Expense,Stock Purchase,Raw materials,31991.52,5758.4736,37749.9936,Cash,Paid,Zong,Low
3235,2025-05-25,Income,Services,Cleaning service charge,24350.9,4383.162,28734.062,Check,Paid,Retail Client,Low
3236,2025-06-21,Income,Services,Web development fee,18321.07,3297.7926,21618.8626,Bank Transfer,Paid,Retail Client,Low
3237,2025-07-12,Expense,Salaries,Staff salaries Feb,124572.28,22423.0104,146995.2904,Bank Transfer,Paid,Careem,Low
3238,2025-02-17,Income,Refunds,Customer refund,5122.72,922.0896,6044.8096000000005,Bank Transfer,Paid,Retail Client,Low
3239,2025-02-01,Expense,Maintenance,AC repair,36195.39,6515.1702,42710.5602,Bank Transfer,Paid,Careem,Low
3240,2025-08-18,Expense,Refunds,Furniture repair,26241.44,4723.459199999999,30964.8992,EasyPaisa,Paid,Foodpanda,Low
3241,2025-09-25,Expense,Maintenance,AC repair,47755.27,8595.9486,56351.21859999999,Bank Transfer,Paid,Imtiaz Mall,Low
3242,2025-11-25,Income,Interest,Bank interest,45037.38,8106.728399999999,53144.1084,Bank Transfer,Paid,Customer Payment,Low
3243,2025-11-10,Expense,Salaries,Staff salaries Feb,211898.48,38141.7264,250040.2064,Bank Transfer,Paid,Foodpanda,Low
3244,2025-05-06,Expense,Rent,Warehouse rent,33255.07,5985.9126,39240.9826,EasyPaisa,Paid,Daraz,High
3245,2025-03-22,Expense,Rent,Office rent payment,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Daraz,High
3246,2025-09-26,Expense,Refunds,Office rent payment,71623.73,12892.2714,84516.0014,Check,Paid,Imtiaz Mall,Low
3247,2025-07-30,Expense,Marketing,Leaflet printing,32989.03,5938.0254,38927.0554,Cash,Paid,Imtiaz Mall,Low
3248,2025-08-18,Expense,Marketing,Billboard rent,37426.68,6736.8024,44163.4824,Check,Paid,Ali Traders,Low
3249,2025-08-29,Expense,Rent,Warehouse rent,32752.32,5895.4176,38647.7376,EasyPaisa,Paid,Shell,High
3250,2025-02-06,Income,Refunds,Bank interest,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Consulting Fee,Low
3251,2025-01-04,Income,Services,Web development fee,20090.4,3616.272,23706.672,EasyPaisa,Paid,Customer Payment,Low
3252,2025-02-09,Income,Interest,Profit on savings,6039.14,1087.0452,7126.1852,Check,Paid,Consulting Fee,Low
3253,2025-01-21,Income,Refunds,Customer refund,40262.39,7247.2302,47509.6202,Bank Transfer,Paid,Consulting Fee,Low
3254,2025-07-05,Income,Interest,Bank interest,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Pending,Consulting Fee,Low
3255,2025-09-06,Income,Refunds,Cleaning service charge,39441.32,7099.437599999999,46540.7576,EasyPaisa,Paid,Retail Client,Low
3256,2025-03-22,Income,Refunds,Cleaning service charge,2994.86,539.0748,3533.9348,EasyPaisa,Paid,Retail Client,Low
3257,2025-05-09,Income,Interest,Bank interest,9382.15,1688.7869999999998,11070.937,EasyPaisa,Paid,Consulting Fee,Low
3259,2025-08-19,Expense,Maintenance,Furniture repair,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Daraz,Low
3260,2025-10-18,Expense,Rent,Warehouse rent,51708.04,9307.4472,61015.4872,Cash,Paid,Zong,High
3261,2025-09-10,Income,Interest,Profit on savings,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Retail Client,Low
3262,2025-03-02,Income,Interest,Profit on savings,8781.95,1580.751,10362.701,Bank Transfer,Paid,Online Sale,Low
3263,2025-03-16,Income,Interest,Profit on savings,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Customer Payment,Low
3264,2025-11-26,Income,Refunds,Return payment,37961.9,6833.142,44795.042,EasyPaisa,Pending,Retail Client,Low
3265,2025-03-30,Income,Services,Cleaning service charge,16978.59,3056.1462,20034.7362,Check,Paid,Retail Client,Low
3266,2025-09-26,Expense,Maintenance,Furniture repair,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,Shell,Low
3267,2025-11-11,Income,Sales,Product sale,23602.94,4248.5292,27851.4692,Bank Transfer,Paid,Customer Payment,Low
3268,2025-06-09,Income,Refunds,Service revenue,26652.22,4797.3996,31449.6196,Bank Transfer,Paid,Online Sale,Low
3269,2025-10-08,Income,Sales,Consulting income,36259.87,6526.7766,42786.6466,Cash,Pending,Customer Payment,Low
3270,2025-11-23,Expense,Rent,Shop rent March,60275.15,10849.527,71124.677,Bank Transfer,Paid,Shell,High
3271,2025-11-06,Income,Sales,Consulting income,13607.71,2449.3878,16057.0978,Bank Transfer,Paid,Customer Payment,Low
3272,2025-12-13,Expense,Electricity Bill,KE invoice,19932.07,3587.7726,23519.8426,Check,Paid,Imtiaz Mall,Low
3273,2025-04-06,Expense,Transport,Petrol for delivery,1430.33,257.4594,1687.7894,Check,Paid,SSGC,Low
3274,2025-04-14,Income,Interest,Profit on savings,39629.41,7133.2938,46762.7038,Bank Transfer,Paid,Retail Client,Low
3275,2025-03-24,Expense,Electricity Bill,K-Electric Bill,21736.55,3912.579,25649.129,EasyPaisa,Pending,Careem,Low
3276,2025-01-17,Expense,Stock Purchase,Wholesale purchase,105639.68,19015.1424,124654.8224,Check,Paid,Careem,Low
3277,2025-12-09,Income,Sales,Service revenue,18426.45,3316.761,21743.211,Cash,Paid,Consulting Fee,Low
3278,2025-03-01,Income,Interest,Bank interest,33518.25,6033.285,39551.535,Check,Pending,Online Sale,Low
3279,2025-04-01,Income,Refunds,Return payment,15796.76,2843.4168,18640.1768,Check,Paid,Consulting Fee,Low
3280,2025-12-17,Income,Refunds,Customer refund,39281.22,7070.6196,46351.8396,EasyPaisa,Paid,Online Sale,Low
3281,2025-11-09,Expense,Refunds,AC repair,10902.91,1962.5238,12865.4338,Bank Transfer,Paid,K-Electric,Low
3282,2025-10-09,Expense,Refunds,Vehicle maintenance,2914.8,524.664,3439.464,EasyPaisa,Paid,Foodpanda,Low
3283,2025-02-23,Income,Refunds,Customer refund,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Consulting Fee,Low
3284,2025-03-06,Income,Sales,Product sale,37115.32,6680.7576,43796.0776,Bank Transfer,Paid,Online Sale,Low
3285,2025-07-24,Income,Services,Cleaning service charge,12402.35,2232.423,14634.773,Cash,Paid,Consulting Fee,Low
3286,2025-06-14,Expense,Electricity Bill,K-Electric Bill,-6520.0,-1173.6,-7693.6,Check,Paid,JazzCash,Low
3287,2025-11-28,Expense,Stock Purchase,Raw materials,32621.89,5871.9402,38493.8302,EasyPaisa,Paid,Shell,Low
3288,2025-12-28,Expense,Salaries,Monthly payroll,170637.45,30714.741,201352.191,Bank Transfer,Pending,Daraz,Low
3289,2025-06-22,Income,Interest,Profit on savings,2839.02,511.0236,3350.0436,EasyPaisa,Paid,Consulting Fee,Low
3290,2025-07-17,Expense,Stock Purchase,Raw materials,53759.1,9676.638,63435.738,Cash,Paid,SSGC,Low
3291,2025-08-12,Expense,Marketing,Billboard rent,32018.72,5763.3696,37782.0896,Bank Transfer,Paid,Ali Traders,Low
3292,2025-09-20,Expense,Rent,Shop rent March,34754.5,6255.81,41010.31,Cash,Paid,Imtiaz Mall,High
3293,2025-03-07,Income,Interest,Bank interest,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Retail Client,Low
3294,2025-09-24,Expense,Transport,Vehicle maintenance,4147.84,746.6112,4894.4512,Check,Paid,Daraz,Low
3295,2025-09-08,Income,Sales,Product sale,38503.78,6930.680399999999,45434.4604,Bank Transfer,Paid,Retail Client,Low
3296,2025-09-08,Expense,Refunds,Furniture repair,13104.86,2358.8748,15463.7348,EasyPaisa,Paid,JazzCash,Low
3297,2025-06-14,Expense,Maintenance,AC repair,27215.22,4898.7396,32113.9596,Bank Transfer,Paid,Imtiaz Mall,Low
3298,2025-04-14,Expense,Stock Purchase,Wholesale purchase,148924.45,26806.401,175730.85100000002,Check,Paid,JazzCash,Low
3299,2025-08-08,Expense,Electricity Bill,Power bill,15305.64,2755.0152,18060.6552,Bank Transfer,Paid,Foodpanda,Low
3300,2025-03-07,Expense,Electricity Bill,Power bill,16253.14,2925.5652,19178.7052,Bank Transfer,Paid,Salaried Staff,Low
3301,2025-09-09,Income,Services,Web development fee,37341.16,6721.4088,44062.5688,EasyPaisa,Paid,Online Sale,Low
3302,2025-08-23,Income,Interest,Bank interest,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Consulting Fee,Low
3303,2025-12-17,Expense,Salaries,Part-time wages,167066.38,30071.9484,197138.3284,Check,Paid,Shell,Low
3304,2025-04-12,Income,Sales,Product sale,22138.56,3984.9408,26123.5008,EasyPaisa,Paid,Consulting Fee,Low
3305,2025-09-01,Expense,Refunds,Vehicle maintenance,13843.34,2491.8012,16335.1412,Bank Transfer,Pending,SSGC,Low
3306,2025-07-12,Income,Services,Web development fee,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Pending,Online Sale,Low
3308,2025-06-12,Income,Refunds,Customer refund,8835.79,1590.4422000000002,10426.2322,EasyPaisa,Pending,Consulting Fee,Low
3309,2025-06-22,Income,Refunds,Return payment,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Pending,Consulting Fee,Low
3310,2025-11-20,Income,Refunds,Profit on savings,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Consulting Fee,Low
3311,2025-07-30,Expense,Stock Purchase,Raw materials,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,SSGC,Low
3312,2025-04-27,Income,Refunds,Customer refund,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Retail Client,Low
3313,2025-01-26,Income,Refunds,Return payment,39046.12,7028.3016,46074.4216,Cash,Paid,Retail Client,Low
3314,2025-05-09,Income,Services,Cleaning service charge,95449.50910461828,17180.91163883129,112630.42074344956,Check,Paid,Consulting Fee,Low
3315,2025-08-29,Expense,Transport,Vehicle maintenance,2379.65,428.337,2807.987,Bank Transfer,Paid,Foodpanda,Low
3316,2025-02-11,Expense,Rent,Office rent payment,37188.56,6693.940799999999,43882.5008,EasyPaisa,Paid,JazzCash,High
3317,2025-08-03,Expense,Rent,Shop rent March,32575.75,5863.635,38439.385,Check,Paid,Salaried Staff,High
3318,2025-04-20,Expense,Marketing,Leaflet printing,21187.14,3813.6852,25000.8252,Cash,Paid,Foodpanda,Low
3319,2025-04-10,Income,Interest,Profit on savings,36959.71,6652.747799999999,43612.4578,Check,Paid,Online Sale,Low
3320,2025-01-01,Income,Refunds,Cleaning service charge,25804.53,4644.8154,30449.3454,Bank Transfer,Paid,Online Sale,Low
3321,2025-07-13,Expense,Marketing,Billboard rent,36395.53,6551.1954,42946.7254,Cash,Pending,Imtiaz Mall,Low
3322,2025-05-28,Income,Sales,Product sale,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,Retail Client,Low
3323,2025-06-06,Income,Refunds,Return payment,95449.50910461828,17180.91163883129,112630.42074344956,Bank Transfer,Paid,Consulting Fee,Low
3324,2025-08-06,Expense,Salaries,Part-time wages,187678.62,33782.1516,221460.7716,Bank Transfer,Paid,Metro Karachi,Low
3325,2025-02-05,Income,Sales,Service revenue,38740.26,6973.2468,45713.5068,EasyPaisa,Paid,Consulting Fee,Low
3326,2025-11-03,Expense,Marketing,Leaflet printing,18949.51,3410.9117999999994,22360.4218,Bank Transfer,Pending,Metro Karachi,Low
3327,2025-10-13,Expense,Marketing,Billboard rent,30997.23,5579.5014,36576.7314,Check,Paid,Ali Traders,Low
3328,2025-11-20,Income,Refunds,Bank interest,95449.50910461828,17180.91163883129,112630.42074344956,EasyPaisa,Paid,Online Sale,Low
3329,2025-03-20,Expense,Transport,Fuel charges,95449.50910461828,17180.91163883129,112630.42074344956,Cash,Paid,K-Electric,Low
3330,2025-08-13,Expense,Stock Purchase,Raw materials,48019.24,8643.4632,56662.7032,Check,Paid,Ali Traders,Low
